Years,שם יישוב,סמל היישוב,סך הכל,רכב פרטי,משאית סך הכל,משאית עד 4.0 טון עד 2008 משאית עד 3.5 טון החל ב- 2009,משאית מ - 4.1 עד 15.9 טון עד 2008 משאית מ - 3.6 עד 12.0 טון החל ב- 2009,משאית + 16.0 טון עד 2008 משאית + 12.1 טון החל ב- 2009,אוטובוס,מונית,אופנוע,רכב מיוחד,אוטובוס זעיר קיים מ - 1993
2019,זכריה,799,474,410,48,25,10,13,1,11,4,-,-
2019,זבדיאל,815,252,228,17,13,4,-,-,-,6,-,1
2019,זנוח,816,245,187,47,22,19,6,-,8,3,-,-
2019,זרחיה,818,428,289,126,45,39,42,-,7,5,-,1
2019,זרזיר,975,2406,2068,297,250,26,21,1,2,32,-,6
2019,זמרת,1065,273,204,41,23,11,7,6,1,7,1,13
2019,ורדון,1133,116,105,4,4,-,-,-,1,5,-,1
2019,הררית,1203,229,209,18,14,3,1,-,-,2,-,-
2019,הרדוף,1249,241,226,13,11,2,-,-,-,2,-,-
2019,הר עמשא,1261,79,66,12,11,1,-,-,-,1,-,-
2019,זמר,1290,3180,2543,543,307,87,149,33,2,23,1,35
2019,זרועה,2064,201,175,20,10,2,8,-,1,5,-,-
2019,ורד יריחו,3639,195,150,17,12,4,1,6,-,13,-,9
2019,הרצלייה,6400,47443,41930,2425,1596,457,372,93,216,2706,23,50
2019,זכרון יעקב,9300,9740,8672,659,451,135,73,11,20,321,6,51
2019,חצבה,13,412,294,99,86,12,1,-,-,19,-,-
2019,חפצי-בה,90,246,213,22,18,3,1,-,2,9,-,-
2019,חירות,162,687,588,64,51,6,7,-,-,35,-,-
2019,חיבת ציון,219,356,298,42,29,4,9,-,-,15,-,1
2019,חניתה,280,312,279,18,18,-,-,-,1,14,-,-
2019,חמדיה,343,147,131,8,5,2,1,-,1,7,-,-
2019,חפץ חיים,363,198,181,16,11,5,-,-,-,1,-,-
2019,חצב,700,744,543,180,85,32,63,-,1,18,-,2
2019,"חמ""ד",801,453,370,55,25,26,4,-,-,26,-,2
2019,חניאל,807,481,386,50,32,17,1,-,4,40,1,-
2019,חלץ,820,246,182,55,17,6,32,-,1,6,1,1
2019,חמאם,993,604,507,70,55,11,4,5,-,12,3,7
2019,חנתון,1257,333,291,31,21,8,2,-,-,11,-,-
2019,חלוץ,1272,207,193,12,11,1,-,-,-,2,-,-
2019,חצור הגלילית,2034,3478,2951,346,189,93,64,18,24,101,27,11
2019,חמרה,3609,91,70,20,18,2,-,-,-,-,-,1
2019,חיננית,3643,377,327,22,17,4,1,1,5,9,-,13
2019,חמדת,3646,68,56,6,5,1,-,-,-,6,-,-
2019,חיפה,4000,128329,113543,10644,6959,2379,1306,663,415,2653,289,122
2019,חספין,4005,371,335,32,31,1,-,-,-,3,-,1
2019,חצבה,13,412,294,99,86,12,1,-,-,19,-,-
2019,חפצי-בה,90,246,213,22,18,3,1,-,2,9,-,-
2019,חירות,162,687,588,64,51,6,7,-,-,35,-,-
2019,חיבת ציון,219,356,298,42,29,4,9,-,-,15,-,1
2019,חניתה,280,312,279,18,18,-,-,-,1,14,-,-
2019,חמדיה,343,147,131,8,5,2,1,-,1,7,-,-
2019,חפץ חיים,363,198,181,16,11,5,-,-,-,1,-,-
2019,חצב,700,744,543,180,85,32,63,-,1,18,-,2
2019,"חמ""ד",801,453,370,55,25,26,4,-,-,26,-,2
2019,חניאל,807,481,386,50,32,17,1,-,4,40,1,-
2019,חלץ,820,246,182,55,17,6,32,-,1,6,1,1
2019,חמאם,993,604,507,70,55,11,4,5,-,12,3,7
2019,חנתון,1257,333,291,31,21,8,2,-,-,11,-,-
2019,חלוץ,1272,207,193,12,11,1,-,-,-,2,-,-
2019,חצור הגלילית,2034,3478,2951,346,189,93,64,18,24,101,27,11
2019,חמרה,3609,91,70,20,18,2,-,-,-,-,-,1
2019,חיננית,3643,377,327,22,17,4,1,1,5,9,-,13
2019,חמדת,3646,68,56,6,5,1,-,-,-,6,-,-
2019,חיפה,4000,128329,113543,10644,6959,2379,1306,663,415,2653,289,122
2019,חספין,4005,371,335,32,31,1,-,-,-,3,-,1
2019,טירת צבי,268,227,198,22,16,6,-,-,-,7,-,-
2019,חצרים,397,209,173,21,20,1,-,-,-,15,-,-
2019,חצור-אשדוד,406,315,282,27,21,1,5,-,-,5,1,-
2019,חרב לאת,422,380,331,33,25,6,2,-,1,14,-,1
2019,טל שחר,462,632,507,100,60,32,8,-,-,25,-,-
2019,טייבה (בעמק),497,766,620,125,90,21,14,-,1,13,-,7
2019,טורעאן,498,5715,4361,1228,616,182,430,78,9,22,11,6
2019,טירת יהודה,663,585,456,94,42,18,34,1,-,21,8,5
2019,טובא-זנגרייה,962,2615,2138,381,225,39,117,23,4,36,4,29
2019,חרוצים,1024,407,343,32,24,6,2,-,7,25,-,-
2019,טללים,1177,176,158,13,10,3,-,-,-,5,-,-
2019,טל-אל,1181,589,531,33,27,6,-,-,-,23,1,1
2019,חרשים,1209,131,114,13,13,-,-,-,-,4,-,-
2019,חריש,1247,3963,3636,175,146,25,4,1,18,132,-,1
2019,טירת כרמל,2100,8574,7701,520,297,170,53,11,126,195,11,10
2019,טירה,2720,12559,10138,2020,1240,422,358,18,53,251,10,69
2019,טייבה,2730,18210,14836,2721,1860,332,529,97,73,215,46,222
2019,חרמש,3717,137,110,17,13,4,-,-,3,7,-,-
2019,חשמונאים,3770,1161,1081,40,36,4,-,-,2,38,-,-
2019,טבריה,6700,15437,13283,1171,719,299,153,52,101,732,14,84
2019,יבנאל,46,1406,1198,162,96,46,20,-,4,40,1,1
2019,"יד רמב""ם",64,640,513,107,46,50,11,1,2,16,-,1
2019,יגור,96,453,397,35,26,7,2,-,-,21,-,-
2019,יד מרדכי,358,308,277,21,15,3,3,-,-,9,-,1
2019,טמרה (יזרעאל),547,639,461,75,59,12,4,52,-,6,1,44
2019,יד בנימין,577,1092,990,91,49,34,8,-,1,9,-,1
2019,יד חנה,758,438,331,33,20,13,-,-,1,14,59,-
2019,יד נתן,775,315,248,53,23,22,8,-,1,13,-,-
2019,יגל,798,463,345,69,37,16,16,1,16,24,-,8
2019,יד השמונה,1134,102,89,11,11,-,-,-,-,2,-,-
2019,יהל,1158,95,79,11,11,-,-,-,-,5,-,-
2019,טפחות,1214,231,147,78,20,5,53,-,-,4,1,1
2019,יבול,1232,166,137,18,12,6,-,-,-,11,-,-
2019,יאנוח-ג'ת,1295,2675,2294,309,248,38,23,1,4,51,2,14
2019,יובל,2009,306,256,32,26,3,3,-,-,18,-,-
2019,יבנה,2660,19650,17064,1630,849,563,218,77,159,628,11,81
2019,טנא,3743,322,293,22,16,4,2,-,-,7,-,-
2019,טלמון,3788,1022,906,86,75,9,2,-,-,30,-,-
2019,טמרה,8900,14117,11613,2122,1480,371,271,58,20,216,18,70
2019,יהוד,9400,14314,12336,947,549,305,93,1,153,863,5,9
2019,יסוד המעלה,29,973,742,182,143,36,3,-,-,49,-,-
2019,יפעת,134,387,333,42,23,9,10,-,-,12,-,-
2019,יחיעם,409,299,268,22,18,4,-,-,-,8,-,1
2019,יסודות,440,116,103,12,10,2,-,-,-,-,-,1
2019,יזרעאל,452,178,160,15,8,4,3,-,-,3,-,-
2019,יפיע,499,7724,6331,1194,895,188,111,7,29,114,22,27
2019,יסעור,575,286,248,28,22,5,1,-,-,10,-,-
2019,ינוב,753,464,389,62,38,21,3,-,1,10,1,1
2019,יערה,795,404,326,45,26,13,6,5,1,15,-,12
2019,יושיביה,803,187,164,17,14,3,-,-,2,2,1,1
2019,יכיני,811,312,246,59,26,11,22,-,2,4,-,1
2019,יטבתה,866,128,100,15,15,-,-,-,-,13,-,-
2019,יעף,1044,127,114,10,7,3,-,-,-,2,1,-
2019,יודפת,1112,409,340,53,46,7,-,-,-,16,-,-
2019,יעד,1138,329,308,12,12,-,-,-,-,9,-,-
2019,יובלים,1226,614,556,46,42,4,-,-,-,12,-,-
2019,ינון,2011,654,500,105,61,26,18,7,7,26,-,9
2019,יפית,3566,87,69,15,11,4,-,-,-,3,-,-
2019,"ייט""ב",3607,132,109,20,17,3,-,-,-,3,-,-
2019,יונתן,4007,232,201,25,23,2,-,-,-,6,-,-
2019,ירקונה,183,245,192,17,13,4,-,-,-,36,-,-
2019,יקנעם עילית,240,8959,8303,388,235,96,57,5,32,185,4,42
2019,יקנעם (מושבה),241,803,626,111,61,30,20,20,-,19,-,27
2019,יקום,417,453,324,77,21,39,17,-,-,52,-,-
2019,יפתח,453,295,271,12,10,2,-,-,-,12,-,-
2019,ירכא,502,7353,5989,1099,775,146,178,42,17,123,40,43
2019,כאבול,504,4745,4057,503,374,91,38,51,12,70,5,47
2019,כאוכב אבו אל-היג'א,505,1620,1406,176,130,30,16,6,9,14,2,7
2019,יראון,623,157,135,17,16,1,-,-,-,5,-,-
2019,ירחיב,718,548,448,72,41,18,13,-,5,23,-,-
2019,יציץ,759,445,350,70,31,32,7,-,4,6,6,9
2019,ישעי,805,282,244,25,22,3,-,-,3,10,-,-
2019,ישרש,828,605,465,112,52,45,15,-,2,26,-,-
2019,ירוחם,831,3290,2806,377,326,31,20,13,18,61,1,14
2019,ישע,916,270,194,69,31,20,18,-,-,7,-,-
2019,יתד,1227,266,213,39,27,11,1,-,-,14,-,-
2019,ירדנה,2026,196,137,51,20,6,25,-,2,6,-,-
2019,ירושלים,3000,256513,212651,23742,16868,4149,2725,2103,2451,13118,306,2142
2019,יקיר,3647,673,621,34,29,5,-,-,1,16,-,1
2019,יצהר,3749,412,343,56,35,16,5,-,-,10,2,1
2019,כנרת (מושבה),63,383,322,47,37,10,-,3,2,9,-,-
2019,כדורי,371,85,27,12,-,7,5,38,-,2,-,6
2019,כברי,576,387,339,18,12,4,2,-,-,29,1,-
2019,כוכב מיכאל,824,480,377,85,47,22,16,-,-,17,1,-
2019,כיסופים,840,103,94,7,4,3,-,-,-,2,-,-
2019,כישור,1153,20,16,3,3,-,-,1,-,-,-,-
2019,כליל,1183,317,254,55,50,5,-,-,-,8,-,-
2019,כמון,1201,321,287,27,23,4,-,-,-,7,-,-
2019,כחל,1210,260,231,23,21,2,-,-,-,6,-,-
2019,כוכב יאיר,1224,5530,4729,475,242,195,38,103,10,189,7,17
2019,כלנית,1229,190,125,61,15,15,31,-,-,4,-,-
2019,כורזים,1252,226,199,19,15,4,-,-,-,8,-,-
2019,כמהין,1291,112,73,36,32,4,-,-,-,3,-,-
2019,כמאנה,1331,437,386,44,40,1,3,-,1,5,-,1
2019,כדיתה,1338,22,17,2,2,-,-,-,-,3,-,-
2019,כחלה,1367,29,27,2,2,-,-,-,-,-,-,-
2019,כנות,2006,122,76,41,5,32,4,-,-,4,1,-
2019,כוכב השחר,3564,601,543,44,36,8,-,-,-,12,-,2
2019,כוכב יעקב,3779,1244,1085,84,70,14,-,3,2,61,-,9
2019,כנף,4028,225,160,52,43,8,1,-,-,13,-,-
2019,כנרת (קבוצה),57,265,238,11,9,2,-,-,-,16,-,-
2019,כפר גלעדי,76,313,272,37,25,2,10,-,1,3,-,-
2019,כפר גדעון,106,125,81,38,24,9,5,-,-,5,1,-
2019,כפר ברוך,132,290,219,52,34,15,3,-,-,18,-,1
2019,"כפר ביל""ו",177,622,507,80,59,18,3,-,-,35,-,-
2019,כפר ביאליק,220,315,266,36,27,9,-,-,-,12,1,-
2019,כפר גליקסון,310,147,132,9,6,3,-,-,-,6,-,-
2019,כפר בלום,357,378,318,43,29,14,-,1,-,15,-,1
2019,כפר אוריה,364,387,314,54,37,9,8,-,-,14,5,-
2019,כפר גלים,427,34,30,4,3,1,-,-,-,-,-,-
2019,כפר ברא,633,1697,1294,354,185,77,92,5,12,19,-,13
2019,כפר אחים,690,381,324,45,29,13,3,-,1,10,1,-
2019,כפר דניאל,707,326,285,23,16,7,-,-,-,18,-,-
2019,כפר אביב,857,409,340,54,18,4,32,-,-,15,-,-
2019,כסלון,859,168,151,14,8,6,-,-,2,1,-,-
2019,כעביה-טבאש-חג'אג'רה,978,2224,1830,301,222,45,34,32,1,19,2,39
2019,כסיפה,1059,2045,1408,465,393,26,46,39,6,5,1,121
2019,כסרא-סמיע,1296,2980,2577,346,293,18,35,2,3,20,3,29
2019,כפר בן נון,2010,364,310,38,23,13,2,-,-,16,-,-
2019,כפר אדומים,3638,1514,1333,112,89,18,5,-,2,63,1,3
2019,כפר חסידים א',112,421,328,76,44,28,4,-,-,13,1,3
2019,כפר הס,187,682,593,62,48,12,2,-,-,27,-,-
2019,כפר ויתקין,190,1084,903,134,96,25,13,-,-,47,-,-
2019,כפר החורש,192,283,238,37,17,19,1,-,-,8,-,-
2019,כפר חיים,193,354,270,66,39,12,15,-,1,17,-,-
2019,"כפר הרא""ה",217,467,408,49,39,10,-,-,1,7,-,2
2019,כפר המכבי,254,180,150,17,13,3,1,8,-,3,1,1
2019,כפר חיטים,255,358,310,32,21,8,3,-,-,16,-,-
2019,כפר ורבורג,320,712,497,198,62,25,111,-,-,17,-,-
2019,כפר הנשיא,443,274,259,12,9,2,1,-,-,3,-,-
2019,כפר הנגיד,582,648,522,86,49,35,2,-,1,39,-,-
2019,כפר חושן,609,443,356,72,39,18,15,-,3,11,1,-
2019,"כפר חב""ד",696,1439,1250,139,99,36,4,12,-,36,-,2
2019,כפר זיתים,786,291,243,23,17,6,-,-,1,24,-,-
2019,"כפר הרי""ף",888,447,375,52,34,10,8,-,-,19,-,1
2019,כפר הנוער הדתי,890,7,7,-,-,-,-,-,-,-,-,-
2019,כפר ורדים,1263,2782,2574,133,105,25,3,-,1,73,1,-
2019,כפר חנניה,1297,369,306,46,33,8,5,1,-,16,-,-
2019,כפר זוהרים,1325,5,4,1,1,-,-,-,-,-,-,-
2019,כפר האורנים,3796,912,825,32,26,6,-,11,2,42,-,-
2019,כפר יחזקאל,85,589,441,80,63,10,7,5,2,45,-,16
2019,"כפר מל""ל",98,195,156,28,21,7,-,-,1,10,-,-
2019,כפר יהושע,140,576,457,94,70,22,2,-,-,23,1,1
2019,כפר יונה,168,10001,8777,655,481,116,58,2,41,520,3,3
2019,כפר יעבץ,170,330,265,45,34,10,1,-,1,19,-,-
2019,כפר ידידיה,233,368,302,41,24,12,5,3,-,22,-,-
2019,כפר מנחם,274,539,450,69,29,35,5,-,1,19,-,-
2019,כפר מסריק,297,227,193,29,25,1,3,-,-,5,-,-
2019,כפר נטר,316,624,474,95,74,21,-,1,-,23,-,31
2019,כפר מונש,387,416,335,62,39,17,6,-,-,17,2,-
2019,כפר יאסיף,507,4961,4197,591,446,92,53,2,31,121,1,18
2019,כפר כמא,508,1522,1315,97,73,16,8,3,1,102,-,4
2019,כפר כנא,509,8774,7133,1409,1028,219,162,77,6,78,13,58
2019,כפר מנדא,510,6906,5770,811,570,169,72,24,68,42,7,184
2019,כפר מצר,512,999,804,161,124,20,17,6,1,16,-,11
2019,כפר טרומן,673,492,400,66,33,28,5,-,-,26,-,-
2019,כפר מרדכי,764,365,300,54,31,17,6,-,-,11,-,-
2019,כפר חסידים ב',889,126,118,7,5,2,-,-,-,1,-,-
2019,כפר מימון,1095,279,238,28,24,3,1,-,-,13,-,-
2019,כפר חרוב,4004,250,223,20,15,5,-,-,-,7,-,-
2019,כרם בן שמן,88,45,39,1,1,-,-,-,-,5,-,-
2019,להבות הבשן,380,364,327,26,23,3,-,-,-,11,-,-
2019,"כרם מהר""ל",580,509,413,75,65,10,-,-,-,20,-,1
2019,לביא,585,137,104,32,31,1,-,-,-,1,-,-
2019,כרם בן זמרה,664,296,234,52,33,18,1,-,1,9,-,-
2019,להבות חביבה,715,354,308,35,20,14,1,-,1,9,-,1
2019,כרמייה,768,281,242,26,19,5,2,-,-,12,1,-
2019,כרם שלום,1085,52,46,5,3,2,-,-,-,1,-,-
2019,כרם יבנה (ישיבה),1094,58,55,3,3,-,-,-,-,-,-,-
2019,כרמיאל,1139,17071,14967,1169,601,258,310,59,158,519,15,184
2019,כרמים,1198,122,110,8,7,1,-,-,-,4,-,-
2019,לבון,1207,279,257,15,12,2,1,-,-,7,-,-
2019,לבנים,1230,221,193,17,16,-,1,-,3,8,-,-
2019,כרמי יוסף,1264,1112,990,72,51,19,2,-,-,48,1,1
2019,להבים,1271,3114,2928,112,85,23,4,-,9,57,8,-
2019,כרכום,1285,309,269,31,24,5,2,-,1,8,-,-
2019,כרמי קטיף,1374,141,135,6,5,1,-,-,-,-,-,-
2019,להב,2023,212,200,9,6,3,-,-,-,3,-,-
2019,כרמל,3656,130,124,6,5,1,-,-,-,-,-,-
2019,כרמי צור,3766,276,245,24,22,2,-,-,-,7,-,-
2019,כרם בן שמן,88,45,39,1,1,-,-,-,-,5,-,-
2019,להבות הבשן,380,364,327,26,23,3,-,-,-,11,-,-
2019,"כרם מהר""ל",580,509,413,75,65,10,-,-,-,20,-,1
2019,לביא,585,137,104,32,31,1,-,-,-,1,-,-
2019,כרם בן זמרה,664,296,234,52,33,18,1,-,1,9,-,-
2019,להבות חביבה,715,354,308,35,20,14,1,-,1,9,-,1
2019,כרמייה,768,281,242,26,19,5,2,-,-,12,1,-
2019,כרם שלום,1085,52,46,5,3,2,-,-,-,1,-,-
2019,כרם יבנה (ישיבה),1094,58,55,3,3,-,-,-,-,-,-,-
2019,כרמיאל,1139,17071,14967,1169,601,258,310,59,158,519,15,184
2019,כרמים,1198,122,110,8,7,1,-,-,-,4,-,-
2019,לבון,1207,279,257,15,12,2,1,-,-,7,-,-
2019,לבנים,1230,221,193,17,16,-,1,-,3,8,-,-
2019,כרמי יוסף,1264,1112,990,72,51,19,2,-,-,48,1,1
2019,להבים,1271,3114,2928,112,85,23,4,-,9,57,8,-
2019,כרכום,1285,309,269,31,24,5,2,-,1,8,-,-
2019,כרמי קטיף,1374,141,135,6,5,1,-,-,-,-,-,-
2019,להב,2023,212,200,9,6,3,-,-,-,3,-,-
2019,כרמל,3656,130,124,6,5,1,-,-,-,-,-,-
2019,כרמי צור,3766,276,245,24,22,2,-,-,-,7,-,-
2019,לכיש,24,456,310,118,91,25,2,-,-,26,2,-
2019,לוזית,52,343,252,23,17,5,1,30,4,4,-,30
2019,מאיר שפיה,102,44,38,3,3,-,-,-,-,3,-,-
2019,לוחמי הגיטאות,595,292,249,30,25,5,-,-,-,13,-,-
2019,לימן,674,365,298,50,34,16,-,-,-,17,-,-
2019,מבוא ביתר,771,367,326,25,23,2,-,-,1,14,-,1
2019,מבטחים,829,330,240,80,40,13,27,-,-,8,-,2
2019,לקיה,1060,3422,2529,742,559,65,118,16,1,9,2,123
2019,מבועים,1080,596,521,52,30,17,5,-,3,17,1,2
2019,מבוא מודיעים,1141,80,67,10,8,2,-,-,-,2,1,-
2019,לוטם,1171,284,260,20,15,5,-,-,-,4,-,-
2019,לפידות,1173,72,60,10,8,2,-,-,-,2,-,-
2019,לוטן,1255,49,39,7,5,2,-,-,-,3,-,-
2019,לפיד,1310,1014,924,50,41,8,1,-,3,37,-,-
2019,מבואות ים,1318,17,17,-,-,-,-,-,-,-,-,-
2019,מאור,2055,636,547,69,49,17,3,-,1,18,-,1
2019,מבוא דותן,3569,186,163,18,13,5,-,-,1,3,-,1
2019,מבוא חורון,3709,770,637,121,53,57,11,-,-,11,-,1
2019,מבוא חמה,4204,224,189,28,25,3,-,-,-,6,1,-
2019,לוד,7000,51239,46578,3344,2394,669,281,132,264,665,28,228
2019,מגדל,65,883,736,110,70,29,11,1,4,32,-,-
2019,מגל,375,466,428,25,18,6,1,-,-,12,1,-
2019,מגאר,481,8958,7683,1085,855,131,99,20,20,76,12,62
2019,מג'ד אל-כרום,516,5577,4699,741,499,150,92,11,4,81,9,32
2019,מבקיעים,573,235,208,19,14,5,-,-,-,7,-,1
2019,מגידו,586,311,276,26,19,5,2,-,-,9,-,-
2019,מגדים,689,610,490,104,58,27,19,-,1,14,1,-
2019,מגן,695,268,193,54,52,2,-,7,-,14,-,-
2019,מגשימים,722,570,453,68,41,24,3,-,1,48,-,-
2019,מגדל העמק,874,8505,7615,598,305,186,107,20,23,219,1,29
2019,מדרשת רופין,897,26,5,4,2,2,-,17,-,-,-,-
2019,מבשרת ציון,1015,11726,10572,628,413,135,80,41,94,370,9,12
2019,מדרשת בן גוריון,1140,702,564,113,76,35,2,-,-,25,-,-
2019,מגן שאול,1155,295,234,46,27,16,3,-,-,13,-,2
2019,מודיעין-מכבים-רעות*,1200,35334,32806,1408,897,396,115,28,166,864,10,52
2019,מדרך עוז,2029,349,288,42,36,6,-,-,1,18,-,-
2019,מגדל עוז,3561,69,58,10,9,1,-,-,-,1,-,-
2019,מגדלים,3751,138,131,5,4,1,-,-,-,2,-,-
2019,מודיעין עילית,3797,4356,3736,433,377,48,8,28,7,106,-,46
2019,מג'דל שמס,4201,5536,4183,1252,937,216,99,10,5,50,8,28
2019,מזכרת בתיה,28,6462,5832,335,230,81,24,3,35,237,9,11
2019,מטולה,43,927,781,107,72,31,4,-,2,36,-,1
2019,מזרע,104,303,265,24,16,7,1,-,-,14,-,-
2019,מוצא עילית,208,585,531,37,28,7,2,-,1,15,-,1
2019,מולדת,269,460,398,41,30,11,-,-,-,21,-,-
2019,מחניים,308,323,294,20,14,6,-,-,1,8,-,-
2019,מזרעה,517,1701,1364,214,160,39,15,1,3,116,2,1
2019,מזור,606,652,524,79,53,21,5,-,1,47,1,-
2019,מוקייבלה,635,1720,1182,284,175,46,63,102,1,30,-,121
2019,מייסר,649,871,728,126,118,7,1,-,-,13,1,3
2019,מחסיה,776,185,162,16,11,5,-,-,7,-,-,-
2019,מטע,822,357,317,30,28,2,-,-,1,9,-,-
2019,מי עמי,1128,154,142,8,5,3,-,-,-,4,-,-
2019,מורן,1163,212,191,14,12,2,-,-,-,7,-,-
2019,מורשת,1178,551,515,25,20,5,-,-,-,10,-,1
2019,מחנה יתיר,1196,58,53,5,4,1,-,-,-,-,-,-
2019,מירב,1282,191,163,20,17,3,-,-,-,8,-,-
2019,מיטב,2054,297,234,50,20,9,21,-,-,11,-,2
2019,מחולה,3599,190,171,16,13,3,-,-,-,3,-,-
2019,מיצר,4019,90,69,16,13,2,1,-,-,5,-,-
2019,מנחמיה,48,611,478,84,58,25,1,-,4,44,-,1
2019,מלאה,164,177,134,29,17,10,2,-,-,14,-,-
2019,מסדה,263,134,116,11,9,2,-,-,-,7,-,-
2019,מסילות,298,189,166,14,13,1,-,-,1,8,-,-
2019,מנרה,347,113,99,10,6,1,3,-,-,4,-,-
2019,מכמורת,382,696,604,64,43,19,2,-,-,28,-,-
2019,מלכייה,596,184,166,14,9,5,-,-,-,4,-,-
2019,מירון,607,265,208,49,14,8,27,-,-,7,1,-
2019,מישר,731,376,307,55,18,24,13,-,3,11,-,-
2019,מנשית זבדה,994,471,353,105,72,20,13,-,5,8,-,-
2019,מלכישוע,1154,18,15,3,3,-,-,-,-,-,-,-
2019,מנוף,1174,340,310,20,17,3,-,-,-,10,-,-
2019,מכמנים,1202,222,194,15,12,3,-,-,-,12,-,1
2019,מנות,1205,241,204,26,20,2,4,-,1,10,-,-
2019,מסד,1258,220,185,27,19,8,-,-,-,8,-,-
2019,מיתר,1268,4523,4080,239,170,56,13,54,12,133,2,3
2019,מכחול,1343,54,38,13,12,1,-,-,-,-,-,3
2019,מנוחה,2030,265,218,43,22,16,5,-,1,3,-,-
2019,מלילות,2044,187,160,20,10,4,6,-,2,4,1,-
2019,מכורה,3614,83,72,9,8,1,-,-,-,2,-,-
2019,מעברות,197,324,185,117,20,5,92,-,-,18,4,-
2019,מעוז חיים,272,230,192,28,23,5,-,-,-,10,-,-
2019,מעלה החמישה,286,300,267,25,16,5,4,-,1,7,-,-
2019,מעיין צבי,290,325,310,8,7,1,-,-,-,6,1,-
2019,מעיין ברוך,416,282,258,17,15,1,1,1,1,5,-,-
2019,מעיליא,518,1725,1411,284,223,29,32,-,-,27,1,2
2019,מעונה,570,530,396,113,40,26,47,-,-,21,-,-
2019,מעגן,678,1477,1097,360,206,86,68,10,-,10,-,-
2019,מעגן מיכאל,694,419,351,48,37,10,1,-,-,19,1,-
2019,מסילת ציון,742,423,383,30,20,10,-,-,-,10,-,-
2019,מסלול,748,327,271,39,25,9,5,-,3,12,-,2
2019,מעגלים,1082,726,570,140,64,18,58,-,5,9,1,1
2019,מעלה גלבוע,1127,201,193,7,6,1,-,-,-,1,-,-
2019,מעלה אפרים,3608,473,425,32,25,6,1,-,-,15,-,1
2019,מעלה אדומים,3616,13637,12306,681,435,180,66,33,152,398,12,55
2019,מעלה מכמש,3651,497,440,43,27,16,-,-,-,14,-,-
2019,מעון,3657,176,152,18,17,1,-,-,-,6,-,-
2019,מעלה לבונה,3752,176,156,15,12,3,-,-,-,4,-,1
2019,מעלה גמלא,4008,323,235,69,62,5,2,-,-,19,-,-
2019,מסעדה,4203,1894,1375,506,396,79,31,1,-,6,1,5
2019,מקווה ישראל,22,79,63,11,9,2,-,-,-,4,-,1
2019,מצפה,58,81,69,10,3,7,-,-,-,1,-,1
2019,מצפה רמון,99,1594,1317,217,198,19,-,4,2,48,-,6
2019,מעש,230,509,427,42,28,14,-,-,-,40,-,-
2019,מצובה,325,472,425,28,19,9,-,-,-,18,1,-
2019,מענית,344,366,305,37,17,11,9,-,-,24,-,-
2019,מצר,648,204,180,18,12,6,-,-,-,6,-,-
2019,מפלסים,668,303,264,23,16,6,1,-,-,16,-,-
2019,מצליח,757,718,595,102,51,32,19,-,1,19,1,-
2019,מרגליות,843,290,231,52,31,7,14,-,1,5,-,1
2019,מעלות-תרשיחא,1063,8280,7330,638,464,128,46,48,23,196,2,43
2019,מצפה נטופה,1190,361,350,7,6,1,-,-,-,4,-,-
2019,"מצפה אבי""ב",1222,499,419,39,34,5,-,10,1,23,-,7
2019,מעלה עירון,1327,5789,4718,952,679,180,93,4,2,75,9,29
2019,מצפה אילן,1370,122,119,2,2,-,-,-,-,1,-,-
2019,מצפה יריחו,3576,610,530,55,51,4,-,-,1,23,-,1
2019,מצפה שלם,3610,78,69,7,7,-,-,-,1,1,-,-
2019,מעלה שומרון,3637,313,280,24,20,2,2,-,-,9,-,-
2019,מעלה עמוס,3653,145,132,8,6,2,-,-,-,5,-,-
2019,מצדות יהודה,3745,165,152,10,10,-,-,-,-,3,-,-
2019,מרחביה (קיבוץ),66,501,418,62,21,10,31,-,1,20,-,-
2019,מרחביה (מושב),97,391,321,44,30,12,2,-,-,26,-,-
2019,משמר העמק,130,348,304,36,33,1,2,-,-,8,-,-
2019,משמר השרון,194,220,194,20,15,4,1,-,-,6,-,-
2019,משמרות,213,365,314,31,25,6,-,-,-,20,-,-
2019,משגב עם,378,144,130,4,3,1,-,-,-,10,-,-
2019,משמר הנגב,395,388,304,69,12,9,48,-,-,15,-,-
2019,משאבי שדה,421,148,137,5,4,1,-,-,-,6,-,-
2019,משהד,520,3159,2361,751,408,88,255,6,6,21,2,12
2019,משמר דוד,563,344,313,20,13,5,2,-,1,10,-,-
2019,משואות יצחק,620,244,225,14,8,1,5,-,-,5,-,-
2019,משמר איילון,670,317,239,60,33,26,1,-,2,16,-,-
2019,משמר השבעה,729,624,490,88,36,44,8,-,3,42,-,1
2019,משמר הירדן,732,393,332,50,36,11,3,-,-,11,-,-
2019,משגב דב,765,357,300,36,17,18,1,-,-,21,-,-
2019,מרכז שפירא,1098,835,776,50,40,5,5,1,1,6,-,1
2019,מרחב עם,1340,132,116,15,15,-,-,-,-,1,-,-
2019,משואה,3605,132,81,41,35,6,-,-,-,10,-,-
2019,משכיות,3785,55,42,12,12,-,-,-,-,-,-,1
2019,מרום גולן,4101,369,296,60,50,5,5,-,-,13,-,-
2019,נוגה,55,281,208,68,36,19,13,-,2,3,-,-
2019,נהלל,80,1092,879,180,121,43,16,-,6,24,1,2
2019,נהורה,309,773,562,97,40,35,22,18,46,26,2,22
